,next_date,state,next_deaths,next_year,this_year,last_year,population,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,assault_crime,burglary_crime,larceny_theft_crime,vehicle_theft_crime,violent_crime_old,property_crime_old,murder_crime_old,rape_crime_old,robbery_crime_old,assault_crime_old,burglary_crime_old,larceny_theft_crime_old,vehicle_theft_crime_old,violent_crime_diff,income,beer,wine,spirits,alcohol_consumed,us_decile,democrat,republican,other_weapon,destructive_device,machinegun,silencer,short_barreled_rifle,short_barreled_shotgun,total_weapons,other_weapon_old,destructive_device_old,machinegun_old,silencer_old,short_barreled_rifle_old,short_barreled_shotgun_old,total_weapons_old,registration_diff,marijuana,cocaine,tobacco,alcohol_abuse,mental,depression,marijuana_old,cocaine_old,tobacco_old,alcohol_abuse_old,mental_old,depression_old,marijuana_diff,cocaine_diff,tobacco_diff,alcohol_abuse_diff,mental_diff,depression_diff,this_deaths,this_date,rate_change,month
62,2014-03-31,Colorado,12.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,16.0,2014-02-28,-0.25,3
63,2014-04-30,Colorado,6.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,12.0,2014-03-31,-0.5,4
64,2014-05-31,Colorado,11.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,6.0,2014-04-30,0.8333333333333334,5
65,2014-06-30,Colorado,11.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,11.0,2014-05-31,0.0,6
66,2014-07-31,Colorado,12.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,11.0,2014-06-30,0.09090909090909091,7
67,2014-08-31,Colorado,12.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,12.0,2014-07-31,0.0,8
68,2014-09-30,Colorado,9.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,12.0,2014-08-31,-0.25,9
69,2014-10-31,Colorado,16.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,9.0,2014-09-30,0.7777777777777778,10
70,2014-11-30,Colorado,12.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,16.0,2014-10-31,-0.25,11
71,2014-12-31,Colorado,9.0,2014,2013,2012,5262556,16099,139974,174,2198,3136,9826,25075,102375,12524,16487,135789,150,2236,3037,10211,23502,99688,12599,-388,46869,1.2,0.5,1.11,2.81,3,51.5,46.1,928,39837,6357,8899,2700,1450,60171,910,37444,6040,6475,2217,1389,54475,5696,814,115,1196,325,670,246,686,102,1204,340,694,246,128,13,-8,-15,-24,0,12.0,2014-11-30,-0.25,12
72,2014-01-31,Connecticut,6.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,,,,1
73,2014-02-28,Connecticut,2.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,6.0,2014-01-31,-0.6666666666666666,2
74,2014-03-31,Connecticut,4.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,2.0,2014-02-28,1.0,3
75,2014-04-30,Connecticut,4.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,4.0,2014-03-31,0.0,4
76,2014-05-31,Connecticut,8.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,4.0,2014-04-30,1.0,5
77,2014-06-30,Connecticut,13.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,8.0,2014-05-31,0.625,6
78,2014-07-31,Connecticut,9.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,13.0,2014-06-30,-0.3076923076923077,7
79,2014-08-31,Connecticut,9.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,9.0,2014-07-31,0.0,8
80,2014-09-30,Connecticut,6.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,9.0,2014-08-31,-0.3333333333333333,9
81,2014-10-31,Connecticut,5.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,6.0,2014-09-30,-0.16666666666666666,10
82,2014-11-30,Connecticut,2.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,5.0,2014-10-31,-0.6,11
83,2014-12-31,Connecticut,7.0,2014,2013,2012,3602470,9439,71274,91,647,3551,4906,12934,52099,6241,8575,69326,89,579,3172,4520,12017,51195,6114,864,64016,0.85,0.61,0.91,2.37,5,58.1,40.8,661,10410,20731,5883,1305,960,39950,643,9886,22023,5170,1068,960,39750,200,425,60,661,214,475,173,413,58,747,232,457,170,12,2,-86,-18,18,3,2.0,2014-11-30,2.5,12
84,2014-01-31,Delaware,5.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,,,,1
85,2014-02-28,Delaware,2.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,5.0,2014-01-31,-0.6,2
86,2014-03-31,Delaware,0.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,2.0,2014-02-28,-1.0,3
87,2014-04-30,Delaware,5.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,0.0,2014-03-31,5.0,4
88,2014-05-31,Delaware,8.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,5.0,2014-04-30,0.6,5
89,2014-06-30,Delaware,9.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,8.0,2014-05-31,0.125,6
90,2014-07-31,Delaware,3.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,9.0,2014-06-30,-0.6666666666666666,7
91,2014-08-31,Delaware,7.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,3.0,2014-07-31,1.3333333333333333,8
92,2014-09-30,Delaware,1.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,7.0,2014-08-31,-0.8571428571428571,9
93,2014-10-31,Delaware,0.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,1.0,2014-09-30,-1.0,10
94,2014-11-30,Delaware,6.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,0.0,2014-10-31,6.0,11
95,2014-12-31,Delaware,4.0,2014,2013,2012,925114,4633,29001,41,278,1233,2960,6299,21347,1355,4568,27915,50,274,1271,2857,5765,20885,1265,65,43850,1.25,0.72,1.63,3.59,1,58.6,40.0,32,2273,573,295,144,515,3832,32,2183,569,302,94,507,3687,145,108,13,217,54,129,49,107,14,213,53,126,46,1,-1,4,1,3,3,6.0,2014-11-30,-0.3333333333333333,12
96,2014-01-31,Florida,84.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,,,,1
97,2014-02-28,Florida,56.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,84.0,2014-01-31,-0.3333333333333333,2
98,2014-03-31,Florida,87.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,56.0,2014-02-28,0.5535714285714286,3
99,2014-04-30,Florida,66.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,87.0,2014-03-31,-0.2413793103448276,4
100,2014-05-31,Florida,82.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,66.0,2014-04-30,0.24242424242424243,5
101,2014-06-30,Florida,77.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,82.0,2014-05-31,-0.06097560975609756,6
102,2014-07-31,Florida,77.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,77.0,2014-06-30,0.0,7
103,2014-08-31,Florida,61.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,77.0,2014-07-31,-0.2077922077922078,8
104,2014-09-30,Florida,69.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,61.0,2014-08-31,0.13114754098360656,9
105,2014-10-31,Florida,70.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,69.0,2014-09-30,0.014492753623188406,10
106,2014-11-30,Florida,62.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,70.0,2014-10-31,-0.11428571428571428,11
107,2014-12-31,Florida,82.0,2014,2013,2012,19584927,91993,607170,972,4765,23200,61054,138915,433344,34911,91345,583774,982,5038,21621,61610,121379,426197,36198,648,40791,1.28,0.49,0.95,2.72,3,50.0,49.1,3199,103765,30227,34720,9383,6469,187763,3113,101418,29128,28312,7432,6125,175528,12235,1885,300,3921,1009,2554,910,1800,278,3996,956,2509,858,85,22,-75,53,45,52,62.0,2014-11-30,0.3225806451612903,12
108,2014-01-31,Georgia,26.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,,,,1
109,2014-02-28,Georgia,24.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,26.0,2014-01-31,-0.07692307692307693,2
110,2014-03-31,Georgia,51.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,24.0,2014-02-28,1.125,3
111,2014-04-30,Georgia,49.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,51.0,2014-03-31,-0.0392156862745098,4
112,2014-05-31,Georgia,40.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,49.0,2014-04-30,-0.1836734693877551,5
113,2014-06-30,Georgia,52.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,40.0,2014-05-31,0.3,6
114,2014-07-31,Georgia,43.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,52.0,2014-06-30,-0.17307692307692307,7
115,2014-08-31,Georgia,53.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,43.0,2014-07-31,0.23255813953488372,8
116,2014-09-30,Georgia,54.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,53.0,2014-08-31,0.018867924528301886,9
117,2014-10-31,Georgia,49.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,54.0,2014-09-30,-0.09259259259259259,10
118,2014-11-30,Georgia,41.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,49.0,2014-10-31,-0.16326530612244897,11
119,2014-12-31,Georgia,40.0,2014,2013,2012,9981773,37519,339808,563,2022,12704,21361,83459,229190,27159,38955,339146,607,2209,12786,22415,78029,233359,27758,-1436,37183,1.03,0.25,0.69,1.97,9,45.5,53.3,1789,54484,27449,36140,4531,10631,135024,1759,48026,22081,29259,3563,9422,114110,20914,925,147,2168,446,1364,490,778,125,2119,421,1360,510,147,22,49,25,4,-20,41.0,2014-11-30,-0.024390243902439025,12
