,state,year,gun_deaths,population,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,assault_crime,burglary_crime,larceny_theft_crime,vehicle_theft_crime,other_crime,income,beer,wine,spirits,alcohol_consumed,us_decile,lawtotal,democrat,republican,other_weapon,destructive_device,machinegun,silencer,short_barreled_rifle,short_barreled_shotgun,total_weapons,marijuana,cocaine,tobacco,alcohol_abuse,mental,depression,gun_deaths_norm,other_crime_norm
764,South Carolina,2003,236.0,4150297.0,,,,,,,,,,,,1.38,0.23,0.74,2.35,5.0,18.0,40.9,56.8,,,,,,,,,,,,,,5.686340037833437,
765,South Carolina,2004,220.0,4210921.0,,,,,,,,,,,,1.39,0.24,0.76,2.38,5.0,17.0,41.0,58.1,,,,,,,,,,,,,,5.224510267468803,
766,South Carolina,2005,235.0,4270150.0,,,,,,,,,,,,1.43,0.24,0.75,2.42,4.0,15.0,41.0,58.1,,,,,,,,,,,,,,5.503319555519127,
767,South Carolina,2006,274.0,4357847.0,,,,,,,,,,,,1.45,0.24,0.76,2.45,5.0,14.0,41.0,58.1,,,,,,,,,,,,,,6.28750848756278,
768,South Carolina,2007,255.0,4444110.0,,,,,,,,,,,,1.42,0.24,0.76,2.42,5.0,14.0,41.0,58.1,,,,,,,,,,,,,,5.737931779366397,
769,South Carolina,2008,249.0,4528996.0,,,,,,,,,,,,1.39,0.24,0.76,2.4,5.0,12.0,44.9,53.9,,,,,,,,,,,,,,5.497907262448454,
770,South Carolina,2009,235.0,4589872.0,,,,,,,,,,,31635.0,1.35,0.24,0.76,2.34,6.0,12.0,44.9,53.9,,,,,,,,,,,,,,5.119968487138639,
771,South Carolina,2010,229.0,4625364.0,24896.0,160928.0,366.0,1711.0,4035.0,18108.0,32976.0,114032.0,13920.0,184782.0,32161.0,1.31,0.24,0.76,2.31,6.0,12.0,44.9,53.9,,,,,,,,,,,,,,4.950961697284797,3994.972071387246
772,South Carolina,2011,253.0,4672744.0,24448.0,162830.0,407.0,1717.0,3950.0,17652.0,34942.0,114778.0,13110.0,186149.0,33803.0,1.29,0.25,0.78,2.31,6.0,12.0,44.9,53.9,650.0,24634.0,6165.0,6096.0,976.0,2233.0,40754.0,,,,,,,5.414377504952123,3983.7192022503264
773,South Carolina,2012,273.0,4719009.0,24038.0,168281.0,322.0,1522.0,4018.0,17513.0,37163.0,118173.0,12945.0,191334.0,35261.0,1.28,0.25,0.79,2.32,6.0,10.0,44.1,54.6,670.0,26358.0,6010.0,7457.0,1380.0,3655.0,45530.0,447.0,66.0,1288.0,235.0,688.0,293.0,5.785112933668913,4054.5377217970977
774,South Carolina,2013,244.0,4765862.0,24263.0,173261.0,305.0,1739.0,3965.0,17760.0,40930.0,119730.0,12601.0,196725.0,35307.0,1.26,0.25,0.8,2.31,7.0,12.0,44.1,54.6,680.0,27258.0,6355.0,11036.0,1871.0,3696.0,50896.0,460.0,63.0,1201.0,235.0,644.0,230.0,5.1197453891866775,4127.794720031759
775,South Carolina,2014,344.0,4824758.0,26474.0,181049.0,332.0,1712.0,4511.0,19919.0,45222.0,122340.0,13487.0,207191.0,37042.0,1.23,0.25,0.8,2.28,7.0,12.0,44.1,54.6,677.0,27640.0,7161.0,13952.0,2095.0,3761.0,55286.0,460.0,45.0,1147.0,235.0,636.0,210.0,7.129891281593812,4294.329373618325
776,South Carolina,2015,384.0,4892423.0,27894.0,183243.0,320.0,1678.0,4631.0,21265.0,47351.0,122255.0,13637.0,210817.0,38802.0,1.21,0.25,0.79,2.25,7.0,12.0,44.1,54.6,692.0,32245.0,8113.0,20298.0,3078.0,3886.0,68312.0,507.0,66.0,1151.0,240.0,644.0,238.0,7.848871612287,4309.050954915387
777,South Carolina,2016,387.0,4959822.0,27923.0,181098.0,265.0,1551.0,5017.0,21090.0,46261.0,121544.0,13293.0,208756.0,39527.0,1.18,0.25,0.79,2.22,7.0,12.0,40.7,54.9,678.0,33365.0,8302.0,23451.0,3495.0,3922.0,73213.0,448.0,69.0,1148.0,236.0,677.0,243.0,7.802699371066139,4208.941369266881
778,South Carolina,2017,395.0,5024369.0,,,,,,,,,,,40421.0,,,,,,12.0,40.7,54.9,772.0,35829.0,8877.0,50647.0,5456.0,4020.0,105601.0,,,,,,,7.861683725856919,
779,South Dakota,1999,9.0,,,,,,,,,,,,,1.43,0.14,0.7,2.27,5.0,5.0,,,,,,,,,,,,,,,,,
780,South Dakota,2000,1.0,755844.0,,,,,,,,,,,,1.46,0.15,0.69,2.3,5.0,5.0,37.6,60.3,,,,,,,,,,,,,,0.1323024327771339,
781,South Dakota,2001,7.0,757972.0,,,,,,,,,,,,1.49,0.15,0.71,2.35,4.0,5.0,37.6,60.3,,,,,,,,,,,,,,0.9235169636873131,
782,South Dakota,2002,5.0,760020.0,,,,,,,,,,,,1.51,0.15,0.67,2.34,4.0,6.0,37.6,60.3,,,,,,,,,,,,,,0.6578774242783084,
783,South Dakota,2003,4.0,763729.0,,,,,,,,,,,,1.52,0.16,0.74,2.41,4.0,6.0,37.6,60.3,,,,,,,,,,,,,,0.5237459884330699,
784,South Dakota,2004,7.0,770396.0,,,,,,,,,,,,1.51,0.18,0.76,2.45,4.0,6.0,38.4,59.9,,,,,,,,,,,,,,0.9086236169450517,
785,South Dakota,2005,7.0,775493.0,,,,,,,,,,,,1.5,0.19,0.83,2.52,3.0,7.0,38.4,59.9,,,,,,,,,,,,,,0.9026516035605737,
786,South Dakota,2006,3.0,783033.0,,,,,,,,,,,,1.51,0.19,0.79,2.5,4.0,6.0,38.4,59.9,,,,,,,,,,,,,,0.3831256153955197,
787,South Dakota,2007,5.0,791623.0,,,,,,,,,,,,1.52,0.22,0.87,2.61,3.0,6.0,38.4,59.9,,,,,,,,,,,,,,0.6316137858551356,
788,South Dakota,2008,10.0,799124.0,,,,,,,,,,,,1.57,0.22,0.87,2.66,3.0,6.0,44.7,53.2,,,,,,,,,,,,,,1.2513702504242146,
789,South Dakota,2009,10.0,807067.0,,,,,,,,,,,39524.0,1.54,0.22,0.89,2.65,3.0,6.0,44.7,53.2,,,,,,,,,,,,,,1.2390545022903923,
790,South Dakota,2010,0.0,814180.0,3621.0,17141.0,27.0,379.0,272.0,2813.0,3000.0,12639.0,1502.0,20605.0,41068.0,1.53,0.24,0.92,2.69,3.0,6.0,44.7,53.2,,,,,,,,,,,,,,0.0,2530.76715222678
791,South Dakota,2011,10.0,823338.0,3302.0,16739.0,33.0,367.0,215.0,2554.0,2969.0,12576.0,1194.0,19875.0,44686.0,1.51,0.28,0.97,2.77,2.0,6.0,44.7,53.2,339.0,3151.0,1425.0,1336.0,216.0,169.0,6636.0,,,,,,,1.2145680145942492,2413.95392900607
792,South Dakota,2012,0.0,832576.0,2801.0,16036.0,23.0,336.0,199.0,2101.0,2817.0,12209.0,1010.0,18672.0,45142.0,1.53,0.26,0.96,2.76,3.0,6.0,39.9,57.9,344.0,3352.0,1495.0,2022.0,264.0,175.0,7652.0,68.0,7.0,214.0,58.0,108.0,37.0,0.0,2242.678145898993
793,South Dakota,2013,0.0,842513.0,2733.0,16274.0,18.0,454.0,156.0,2052.0,3383.0,11955.0,936.0,18936.0,44758.0,1.52,0.28,1.02,2.81,2.0,5.0,39.9,57.9,347.0,3515.0,1524.0,3369.0,321.0,180.0,9256.0,66.0,7.0,210.0,54.0,105.0,35.0,0.0,2247.561758690964
794,South Dakota,2014,16.0,849455.0,2701.0,17326.0,23.0,600.0,157.0,1921.0,3280.0,12973.0,1073.0,20004.0,46089.0,1.5,0.25,0.99,2.74,3.0,5.0,39.9,57.9,349.0,3573.0,1560.0,3651.0,361.0,183.0,9677.0,62.0,6.0,194.0,53.0,104.0,33.0,1.8835606359371597,2354.9216850804337
795,South Dakota,2015,25.0,854036.0,2105.0,15299.0,20.0,503.0,167.0,1415.0,2927.0,11423.0,949.0,17384.0,47882.0,1.48,0.29,1.02,2.79,3.0,5.0,39.9,57.9,350.0,3693.0,1634.0,5649.0,474.0,189.0,11989.0,75.0,7.0,195.0,51.0,110.0,38.0,2.927277070287435,2035.5113835950708
796,South Dakota,2016,23.0,861542.0,2196.0,15188.0,23.0,385.0,154.0,1634.0,3192.0,11196.0,800.0,17361.0,48051.0,1.46,0.31,1.1,2.87,3.0,5.0,31.7,61.5,352.0,3761.0,1718.0,7320.0,547.0,194.0,13892.0,83.0,8.0,203.0,51.0,113.0,43.0,2.6696318925832982,2015.1077950929846
797,South Dakota,2017,19.0,869666.0,,,,,,,,,,,48281.0,,,,,,5.0,31.7,61.5,361.0,3959.0,1874.0,13949.0,787.0,200.0,21130.0,,,,,,,2.184746787847289,
798,Tennessee,1999,286.0,,,,,,,,,,,,,1.19,0.15,0.49,1.83,9.0,15.0,,,,,,,,,,,,,,,,,
799,Tennessee,2000,343.0,5703719.0,,,,,,,,,,,,1.19,0.16,0.51,1.85,9.0,15.0,47.3,51.1,,,,,,,,,,,,,,6.013620236200276,
800,Tennessee,2001,307.0,5750789.0,,,,,,,,,,,,1.15,0.16,0.5,1.81,9.0,15.0,47.3,51.1,,,,,,,,,,,,,,5.33839791374714,
801,Tennessee,2002,323.0,5795918.0,,,,,,,,,,,,1.17,0.17,0.51,1.86,9.0,15.0,47.3,51.1,,,,,,,,,,,,,,5.572887677154853,
802,Tennessee,2003,299.0,5847812.0,,,,,,,,,,,,1.27,0.18,0.52,1.96,8.0,15.0,47.3,51.1,,,,,,,,,,,,,,5.113023469290737,
803,Tennessee,2004,286.0,5910809.0,,,,,,,,,,,,1.22,0.18,0.53,1.93,9.0,15.0,42.5,56.8,,,,,,,,,,,,,,4.838593160428632,
804,Tennessee,2005,371.0,5991057.0,,,,,,,,,,,,1.19,0.19,0.55,1.92,9.0,15.0,42.5,56.8,,,,,,,,,,,,,,6.192563349005026,
805,Tennessee,2006,330.0,6088766.0,,,,,,,,,,,,1.14,0.19,0.56,1.89,9.0,15.0,42.5,56.8,,,,,,,,,,,,,,5.419817414563148,
806,Tennessee,2007,343.0,6175727.0,,,,,,,,,,,,1.13,0.2,0.56,1.9,10.0,14.0,42.5,56.8,,,,,,,,,,,,,,5.554001982276742,
807,Tennessee,2008,336.0,6247411.0,,,,,,,,,,,,1.1,0.2,0.57,1.87,10.0,15.0,41.8,56.9,,,,,,,,,,,,,,5.378227877115816,
808,Tennessee,2009,347.0,6306019.0,,,,,,,,,,,34635.0,1.05,0.21,0.57,1.83,10.0,24.0,41.8,56.9,,,,,,,,,,,,,,5.502679265634944,
809,Tennessee,2010,293.0,6346105.0,42097.0,189835.0,486.0,1991.0,7813.0,31084.0,40312.0,134404.0,15119.0,230723.0,35657.0,1.04,0.22,0.61,1.88,10.0,24.0,41.8,56.9,,,,,,,,,,,,,,4.617005233919073,3635.6631351041306
810,Tennessee,2011,309.0,6396281.0,40816.0,196047.0,418.0,2032.0,7499.0,30098.0,43753.0,139259.0,13035.0,235676.0,37465.0,1.13,0.24,0.66,2.04,8.0,24.0,41.8,56.9,1436.0,30812.0,11883.0,7765.0,2143.0,5398.0,59437.0,,,,,,,4.830932224522344,3684.5785855874688
811,Tennessee,2012,327.0,6450632.0,39989.0,200911.0,369.0,1870.0,7268.0,29757.0,46798.0,141464.0,12649.0,239806.0,38800.0,1.07,0.25,0.68,2.0,9.0,24.0,39.1,59.5,1502.0,32848.0,13442.0,9571.0,2623.0,5538.0,65524.0,476.0,74.0,1750.0,309.0,979.0,328.0,5.0692707319220816,3717.5582175513964
812,Tennessee,2013,309.0,6490795.0,38063.0,207683.0,335.0,1904.0,7333.0,27895.0,51334.0,144443.0,11906.0,244815.0,38838.0,1.05,0.25,0.7,2.0,9.0,24.0,39.1,59.5,1549.0,35444.0,13180.0,12005.0,3317.0,5612.0,71107.0,535.0,73.0,1676.0,300.0,1001.0,344.0,4.760587878680501,3771.7259596089543
813,Tennessee,2014,352.0,6540007.0,41213.0,217925.0,400.0,2047.0,8151.0,30615.0,56231.0,148731.0,12963.0,258738.0,40156.0,1.04,0.25,0.73,2.02,9.0,24.0,39.1,59.5,1566.0,36179.0,12840.0,13349.0,3598.0,5787.0,73320.0,560.0,60.0,1598.0,293.0,1005.0,344.0,5.382257236116108,3956.2342976085497
814,Tennessee,2015,395.0,6590726.0,38895.0,230900.0,380.0,2095.0,8082.0,28338.0,62830.0,153928.0,14142.0,269415.0,42156.0,1.03,0.27,0.76,2.06,9.0,24.0,39.1,59.5,1582.0,38172.0,13415.0,16860.0,4759.0,5913.0,80701.0,606.0,83.0,1572.0,290.0,988.0,347.0,5.993269937181427,4087.7894180398334
815,Tennessee,2016,470.0,6649404.0,38909.0,232855.0,359.0,2173.0,8361.0,28016.0,64293.0,153729.0,14833.0,271405.0,43338.0,1.02,0.33,0.79,2.14,8.0,22.0,34.7,60.7,1599.0,40466.0,13855.0,19736.0,5438.0,6010.0,87104.0,709.0,94.0,1682.0,279.0,986.0,355.0,7.068302662915353,4081.6440089968964
816,Tennessee,2017,495.0,6715984.0,,,,,,,,,,,44266.0,,,,,,22.0,34.7,60.7,1648.0,43024.0,14144.0,27040.0,7274.0,6029.0,99159.0,,,,,,,7.370476165517964,
817,Texas,1999,794.0,,,,,,,,,,,,,1.54,0.2,0.49,2.23,6.0,15.0,,,,,,,,,,,,,,,,,
818,Texas,2000,804.0,20944499.0,,,,,,,,,,,,1.53,0.22,0.5,2.25,5.0,15.0,38.0,59.3,,,,,,,,,,,,,,3.83871679145918,
819,Texas,2001,873.0,21319622.0,,,,,,,,,,,,1.51,0.21,0.49,2.21,6.0,18.0,38.0,59.3,,,,,,,,,,,,,,4.0948193171529965,
820,Texas,2002,889.0,21690325.0,,,,,,,,,,,,1.49,0.22,0.5,2.21,6.0,18.0,38.0,59.3,,,,,,,,,,,,,,4.0986015654445005,
821,Texas,2003,974.0,22030931.0,,,,,,,,,,,,1.46,0.23,0.51,2.19,7.0,18.0,38.0,59.3,,,,,,,,,,,,,,4.421056922197251,
822,Texas,2004,923.0,22394023.0,,,,,,,,,,,,1.45,0.24,0.52,2.21,7.0,18.0,38.2,61.1,,,,,,,,,,,,,,4.121635491755992,
823,Texas,2005,1009.0,22778123.0,,,,,,,,,,,,1.43,0.25,0.53,2.2,7.0,18.0,38.2,61.1,,,,,,,,,,,,,,4.429688960762922,
824,Texas,2006,1033.0,23359580.0,,,,,,,,,,,,1.43,0.26,0.55,2.24,7.0,18.0,38.2,61.1,,,,,,,,,,,,,,4.422168549263301,
825,Texas,2007,1029.0,23831983.0,,,,,,,,,,,,1.41,0.27,0.56,2.24,7.0,17.0,38.2,61.1,,,,,,,,,,,,,,4.317727148429067,
826,Texas,2008,1006.0,24309039.0,,,,,,,,,,,,1.43,0.27,0.58,2.28,7.0,19.0,43.7,55.5,,,,,,,,,,,,,,4.13837832092005,
827,Texas,2009,1003.0,24801761.0,,,,,,,,,,,36695.0,1.41,0.28,0.58,2.26,7.0,20.0,43.7,55.5,,,,,,,,,,,,,,4.044067677291141,
828,Texas,2010,913.0,25145561.0,121042.0,768947.0,1478.0,9858.0,33317.0,72880.0,148740.0,551151.0,69056.0,885002.0,37896.0,1.35,0.29,0.59,2.23,7.0,20.0,43.7,55.5,,,,,,,,,,,,,,3.6308595381904585,3519.515830249323
829,Texas,2011,812.0,25644424.0,113193.0,779234.0,1317.0,8941.0,31924.0,67629.0,153067.0,558653.0,67514.0,887728.0,40828.0,1.35,0.31,0.61,2.27,7.0,20.0,43.7,55.5,6113.0,141891.0,26978.0,36204.0,6958.0,6056.0,224200.0,,,,,,,3.1663803406151763,3461.6804027261446
830,Texas,2012,894.0,26078327.0,109711.0,813515.0,1192.0,8400.0,31021.0,65862.0,168085.0,577018.0,68412.0,918798.0,43166.0,1.33,0.32,0.63,2.28,7.0,20.0,41.4,57.2,6169.0,159805.0,28690.0,47712.0,9271.0,6557.0,258204.0,1929.0,288.0,5053.0,1345.0,3104.0,1163.0,3.428134021020597,3523.2244767848792
831,Texas,2013,912.0,26479279.0,108757.0,862289.0,1140.0,7610.0,31810.0,65351.0,191062.0,605440.0,65787.0,967060.0,43390.0,1.3,0.32,0.63,2.25,7.0,20.0,41.4,57.2,6337.0,176494.0,30782.0,70569.0,12722.0,6950.0,303854.0,1972.0,298.0,5045.0,1404.0,3394.0,1310.0,3.44420254040905,3652.1387157104996
832,Texas,2014,1094.0,26954436.0,106475.0,876459.0,1148.0,7715.0,30385.0,67227.0,205002.0,606425.0,65032.0,981786.0,45861.0,1.25,0.33,0.65,2.24,7.0,20.0,41.4,57.2,6408.0,190192.0,31493.0,86579.0,15533.0,7104.0,337309.0,2043.0,283.0,5092.0,1396.0,3229.0,1181.0,4.058701135501407,3642.3911819189984
833,Texas,2015,1136.0,27454880.0,104734.0,892810.0,1130.0,7486.0,28620.0,67498.0,215775.0,613131.0,63924.0,996434.0,46787.0,1.28,0.33,0.67,2.29,6.0,20.0,41.4,57.2,6740.0,200870.0,33548.0,130767.0,23840.0,7420.0,403185.0,2213.0,310.0,5070.0,1305.0,3127.0,1112.0,4.13769792474052,3629.351139032478
834,Texas,2016,1313.0,27904862.0,113231.0,951246.0,1249.0,7622.0,32843.0,71517.0,228597.0,654626.0,68023.0,1063228.0,46204.0,1.3,0.34,0.69,2.34,6.0,18.0,43.2,52.2,6740.0,224498.0,34848.0,165499.0,29509.0,7487.0,468581.0,2264.0,316.0,5157.0,1139.0,3196.0,1132.0,4.705273224429492,3810.1890631102206
835,Texas,2017,1169.0,28304596.0,,,,,,,,,,,46942.0,,,,,,18.0,43.2,52.2,7182.0,250568.0,36534.0,242859.0,43354.0,8199.0,588696.0,,,,,,,4.130071314213423,
836,Utah,1999,30.0,,,,,,,,,,,,,0.74,0.13,0.38,1.25,10.0,13.0,,,,,,,,,,,,,,,,,
837,Utah,2000,16.0,2244502.0,,,,,,,,,,,,0.75,0.14,0.4,1.29,10.0,12.0,26.3,66.8,,,,,,,,,,,,,,0.7128530070367503,
838,Utah,2001,40.0,2283715.0,,,,,,,,,,,,0.77,0.14,0.39,1.3,10.0,12.0,26.3,66.8,,,,,,,,,,,,,,1.7515320431840224,
839,Utah,2002,27.0,2324815.0,,,,,,,,,,,,0.77,0.14,0.39,1.3,10.0,11.0,26.3,66.8,,,,,,,,,,,,,,1.1613827336798843,
840,Utah,2003,37.0,2360137.0,,,,,,,,,,,,0.76,0.14,0.39,1.3,10.0,11.0,26.3,66.8,,,,,,,,,,,,,,1.5677056035306427,
841,Utah,2004,30.0,2401580.0,,,,,,,,,,,,0.76,0.15,0.39,1.3,10.0,11.0,26.4,72.7,,,,,,,,,,,,,,1.2491776247303858,
842,Utah,2005,33.0,2457719.0,,,,,,,,,,,,0.7,0.16,0.41,1.27,10.0,11.0,26.4,72.7,,,,,,,,,,,,,,1.3427084219147916,
843,Utah,2006,29.0,2525507.0,,,,,,,,,,,,0.73,0.16,0.44,1.33,10.0,11.0,26.4,72.7,,,,,,,,,,,,,,1.1482842850960224,
844,Utah,2007,40.0,2597746.0,,,,,,,,,,,,0.77,0.16,0.44,1.38,10.0,11.0,26.4,72.7,,,,,,,,,,,,,,1.5397964235148471,
845,Utah,2008,24.0,2663029.0,,,,,,,,,,,,0.76,0.17,0.47,1.41,10.0,11.0,34.4,62.6,,,,,,,,,,,,,,0.9012293895410076,
846,Utah,2009,30.0,2723421.0,,,,,,,,,,,31619.0,0.72,0.17,0.47,1.36,10.0,11.0,34.4,62.6,,,,,,,,,,,,,,1.1015557271534588,
847,Utah,2010,27.0,2763885.0,7407.0,90058.0,72.0,1116.0,1541.0,4274.0,12836.0,67834.0,9388.0,96989.0,31684.0,0.7,0.18,0.47,1.35,10.0,11.0,34.4,62.6,,,,,,,,,,,,,,0.9768857966232314,3509.1546862478
848,Utah,2011,27.0,2815430.0,7138.0,89797.0,57.0,1247.0,1329.0,4048.0,12606.0,68464.0,8727.0,96421.0,33714.0,0.68,0.18,0.49,1.36,10.0,11.0,34.4,62.6,355.0,12629.0,5936.0,4400.0,1576.0,1090.0,25986.0,,,,,,,0.959000934137947,3424.7344100190735
849,Utah,2012,28.0,2854222.0,6464.0,85473.0,66.0,1114.0,1313.0,3538.0,11656.0,66487.0,7330.0,91438.0,35564.0,0.69,0.19,0.5,1.37,10.0,11.0,24.8,72.8,403.0,13960.0,6076.0,5857.0,1927.0,1160.0,29383.0,169.0,37.0,416.0,105.0,431.0,173.0,0.9810028792434505,3203.605045437951
850,Utah,2013,33.0,2899961.0,6644.0,88334.0,51.0,926.0,1247.0,3824.0,13727.0,67115.0,7492.0,94331.0,36092.0,0.67,0.19,0.51,1.36,10.0,11.0,24.8,72.8,408.0,14534.0,6202.0,9965.0,2213.0,1214.0,34536.0,196.0,35.0,456.0,120.0,437.0,185.0,1.1379463378990269,3252.8368484955486
851,Utah,2014,62.0,2938671.0,5939.0,86284.0,52.0,975.0,1105.0,3807.0,13095.0,67157.0,6032.0,92171.0,37726.0,0.66,0.19,0.52,1.37,10.0,11.0,24.8,72.8,440.0,14804.0,6306.0,12229.0,2484.0,1227.0,37490.0,224.0,25.0,403.0,124.0,417.0,159.0,2.1097972518869925,3136.4858468334837
852,Utah,2015,66.0,2984917.0,5547.0,84084.0,50.0,901.0,1079.0,3517.0,13170.0,64727.0,6187.0,89581.0,39775.0,0.65,0.2,0.54,1.39,10.0,11.0,24.8,72.8,458.0,15410.0,6533.0,50291.0,3214.0,1287.0,77193.0,211.0,20.0,358.0,111.0,417.0,143.0,2.2111167580204074,3001.1219742458497
853,Utah,2016,70.0,3044321.0,5925.0,88316.0,53.0,983.0,1269.0,3620.0,15095.0,67242.0,5979.0,94188.0,41018.0,0.63,0.19,0.52,1.34,10.0,11.0,27.5,45.5,455.0,16117.0,6699.0,26039.0,3725.0,1332.0,54367.0,229.0,31.0,367.0,102.0,464.0,162.0,2.2993633063004855,3093.891872769002
854,Utah,2017,70.0,3101833.0,,,,,,,,,,,42043.0,,,,,,13.0,27.5,45.5,474.0,16782.0,6884.0,42406.0,4930.0,1380.0,72856.0,,,,,,,2.2567301334404526,
855,Vermont,1999,8.0,,,,,,,,,,,,,1.32,0.48,0.62,2.42,3.0,3.0,,,,,,,,,,,,,,,,,
856,Vermont,2000,4.0,609618.0,,,,,,,,,,,,1.32,0.49,0.63,2.43,3.0,3.0,50.6,40.7,,,,,,,,,,,,,,0.6561486045359552,
857,Vermont,2001,7.0,612223.0,,,,,,,,,,,,1.34,0.48,0.63,2.45,3.0,3.0,50.6,40.7,,,,,,,,,,,,,,1.1433742280182222,
858,Vermont,2002,3.0,615442.0,,,,,,,,,,,,1.34,0.51,0.63,2.48,3.0,3.0,50.6,40.7,,,,,,,,,,,,,,0.4874545448636915,
859,Vermont,2003,7.0,617858.0,,,,,,,,,,,,1.34,0.52,0.65,2.51,3.0,3.0,50.6,40.7,,,,,,,,,,,,,,1.1329464051610565,
860,Vermont,2004,2.0,619920.0,,,,,,,,,,,,1.34,0.55,0.66,2.56,3.0,3.0,58.9,38.8,,,,,,,,,,,,,,0.32262227384178604,
861,Vermont,2005,7.0,621215.0,,,,,,,,,,,,1.44,0.57,0.68,2.69,2.0,3.0,58.9,38.8,,,,,,,,,,,,,,1.1268240464251507,
862,Vermont,2006,8.0,622892.0,,,,,,,,,,,,1.45,0.6,0.69,2.73,2.0,3.0,58.9,38.8,,,,,,,,,,,,,,1.2843317942757333,
863,Vermont,2007,9.0,623481.0,,,,,,,,,,,,1.46,0.62,0.7,2.78,2.0,3.0,58.9,38.8,,,,,,,,,,,,,,1.443508302578587,
864,Vermont,2008,0.0,624151.0,,,,,,,,,,,,1.45,0.63,0.71,2.79,2.0,3.0,67.5,30.4,,,,,,,,,,,,,,0.0,
865,Vermont,2009,0.0,624817.0,,,,,,,,,,,40221.0,1.43,0.64,0.7,2.77,2.0,3.0,67.5,30.4,,,,,,,,,,,,,,0.0,
866,Vermont,2010,0.0,625741.0,989.0,10602.0,14.0,124.0,106.0,691.0,2103.0,8217.0,282.0,11523.0,40925.0,1.44,0.64,0.71,2.8,2.0,3.0,67.5,30.4,,,,,,,,,,,,,,0.0,1841.496721487005
867,Vermont,2011,0.0,626210.0,747.0,9064.0,10.0,104.0,105.0,482.0,2034.0,6834.0,196.0,9755.0,43468.0,1.46,0.68,0.71,2.85,2.0,3.0,67.5,30.4,217.0,2113.0,1064.0,66.0,112.0,92.0,3664.0,,,,,,,0.0,1557.7841299244662
868,Vermont,2012,0.0,625606.0,643.0,9721.0,10.0,85.0,72.0,444.0,2092.0,7375.0,254.0,10322.0,44949.0,1.51,0.7,0.71,2.92,2.0,3.0,66.6,31.0,221.0,2216.0,1070.0,68.0,134.0,94.0,3803.0,105.0,11.0,154.0,36.0,96.0,39.0,0.0,1649.9202373378773
869,Vermont,2013,0.0,626044.0,775.0,13882.0,10.0,113.0,75.0,554.0,3352.0,10193.0,337.0,14624.0,45672.0,1.54,0.74,0.72,3.0,2.0,3.0,66.6,31.0,224.0,2258.0,1087.0,71.0,161.0,103.0,3904.0,104.0,11.0,148.0,37.0,98.0,38.0,0.0,2335.938049082812
870,Vermont,2014,18.0,625665.0,891.0,15653.0,8.0,131.0,114.0,638.0,4179.0,11014.0,460.0,16536.0,47203.0,1.55,0.78,0.72,3.05,2.0,3.0,66.6,31.0,225.0,2365.0,1084.0,70.0,182.0,106.0,4032.0,108.0,12.0,141.0,39.0,102.0,40.0,2.876938936971063,2642.9479034307496
871,Vermont,2015,13.0,624455.0,925.0,15086.0,11.0,146.0,99.0,669.0,3838.0,10720.0,528.0,16000.0,49002.0,1.57,0.78,0.73,3.07,2.0,6.0,66.6,31.0,226.0,2429.0,1116.0,72.0,221.0,135.0,4199.0,111.0,15.0,149.0,38.0,101.0,40.0,2.0818153429790778,2562.2342682819417
872,Vermont,2016,13.0,623354.0,820.0,14160.0,7.0,141.0,76.0,596.0,3348.0,10373.0,439.0,14973.0,50084.0,1.56,0.79,0.73,3.08,2.0,6.0,55.7,29.8,223.0,2548.0,1122.0,405.0,295.0,130.0,4723.0,118.0,16.0,152.0,37.0,104.0,38.0,2.0854923526599656,2402.0059227982815
873,Vermont,2017,9.0,623657.0,,,,,,,,,,,51114.0,,,,,,6.0,55.7,29.8,225.0,2617.0,1202.0,1246.0,433.0,149.0,5872.0,,,,,,,1.4431009352897506,
874,Virginia,1999,280.0,,,,,,,,,,,,,1.18,0.32,0.48,1.97,8.0,15.0,,,,,,,,,,,,,,,,,
875,Virginia,2000,284.0,7105817.0,,,,,,,,,,,,1.16,0.31,0.49,1.97,8.0,14.0,44.4,52.5,,,,,,,,,,,,,,3.99672549968568,
876,Virginia,2001,275.0,7198362.0,,,,,,,,,,,,1.15,0.32,0.5,1.97,8.0,14.0,44.4,52.5,,,,,,,,,,,,,,3.8203135657806597,
877,Virginia,2002,286.0,7286873.0,,,,,,,,,,,,1.15,0.34,0.51,2.0,8.0,14.0,44.4,52.5,,,,,,,,,,,,,,3.9248659884699517,
878,Virginia,2003,336.0,7366977.0,,,,,,,,,,,,1.14,0.36,0.52,2.02,8.0,14.0,44.4,52.5,,,,,,,,,,,,,,4.5608938374587025,
879,Virginia,2004,295.0,7475575.0,,,,,,,,,,,,1.14,0.37,0.53,2.04,8.0,12.0,45.6,53.8,,,,,,,,,,,,,,3.9461847416419475,
880,Virginia,2005,353.0,7577105.0,,,,,,,,,,,,1.13,0.38,0.54,2.05,8.0,12.0,45.6,53.8,,,,,,,,,,,,,,4.658771390920411,
881,Virginia,2006,284.0,7673725.0,,,,,,,,,,,,1.13,0.39,0.56,2.08,8.0,12.0,45.6,53.8,,,,,,,,,,,,,,3.700940547126722,
882,Virginia,2007,308.0,7751000.0,,,,,,,,,,,,1.13,0.41,0.57,2.1,8.0,12.0,45.6,53.8,,,,,,,,,,,,,,3.973680815378661,
